Gender,Degree,Specialization,CollegeState,collegeGPA,CollegeCityTier,GraduationYear,10percentage,12graduation,12percentage,CollegeTier,Salary
m,B.Tech/B.E.,instrumentation and control engineering,Delhi,74.24,1,2014,82.6,2010,86.6,2,320000
m,B.Tech/B.E.,computer science & engineering,West Bengal,76,0,2014,71.8,2009,73,2,345000
m,B.Tech/B.E.,computer science & engineering,Telangana,76.6,1,2013,87.88,2009,89,2,360000
m,MCA,computer application,Maharashtra,68.15,1,2012,69.5,2006,72,2,240000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,71,0,2014,70,2010,65,2,240000
m,B.Tech/B.E.,information technology,Uttar Pradesh,68.25,0,2011,72.4,2007,73.4,2,520000
m,B.Tech/B.E.,computer science & engineering,Maharashtra,54,1,2013,70,2007,56,2,340000
m,B.Tech/B.E.,electronics and electrical engineering,Uttar Pradesh,71.2,0,2011,83.4,2007,78.6,2,410000
f,B.Tech/B.E.,computer engineering,Karnataka,76,1,2013,96.48,2009,82,2,550000
m,B.Tech/B.E.,information technology,Uttar Pradesh,64,0,2010,65,2006,66,2,450000
f,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,68.5,0,2014,75,2010,66.8,2,200000
m,B.Tech/B.E.,mechanical engineering,Andhra Pradesh,75.86,0,2014,84,2010,89.5,2,105000
f,MCA,computer application,Rajasthan,72,0,2011,73.83,2005,72,2,100000
f,B.Tech/B.E.,computer science & engineering,Andhra Pradesh,75,0,2014,91.8,2010,94.9,2,275000
m,B.Tech/B.E.,electronics & telecommunications,Maharashtra,60.99,0,2012,75.46,2008,75.5,2,205000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,66.12,0,2013,75.4,2009,76.6,2,360000
f,M.Tech./M.E.,computer engineering,Uttar Pradesh,88,0,2011,71,2005,74,1,450000
m,B.Tech/B.E.,information technology,Tamil Nadu,81.8,1,2012,70.6,2007,81.6,2,500000
m,MCA,computer application,Orissa,75.5,0,2011,77,2005,52,2,640000
m,MCA,computer application,Tamil Nadu,81.48,0,2013,64.57,2005,49.67,2,95000
m,B.Tech/B.E.,information technology,Andhra Pradesh,73.7,0,2012,91.6,2008,91.6,2,410000
m,B.Tech/B.E.,computer science & engineering,Telangana,75.12,1,2013,89.5,2009,92.2,2,300000
m,B.Tech/B.E.,mechanical engineering,Uttar Pradesh,68.8,0,2013,75.2,2009,84.6,2,295000
m,B.Tech/B.E.,computer science & engineering,Haryana,78.9,0,2012,70.8,2008,73,2,220000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,81.9,0,2011,86.4,2005,79.8,2,445000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,65.66,0,2013,65.17,2009,70.2,2,180000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,72.54,0,2013,72.5,2009,73,2,165000
f,B.Tech/B.E.,computer engineering,Telangana,77.8,1,2012,87,2008,91.5,2,350000
m,B.Tech/B.E.,computer engineering,Tamil Nadu,81.8,1,2012,94.4,2006,65.9,2,240000
m,B.Tech/B.E.,electronics and communication engineering,Tamil Nadu,77.5,1,2012,83,2008,80.1,2,395000
m,B.Tech/B.E.,computer engineering,Tamil Nadu,88.6,1,2012,83.6,2007,74.8,2,400000
m,B.Tech/B.E.,computer science & engineering,Karnataka,57.5,1,2013,72,2009,67,2,400000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,69.72,0,2011,77.8,2007,75.9,2,400000
m,B.Tech/B.E.,information technology,Uttar Pradesh,60.08,0,2012,76.8,2008,67.2,2,350000
f,B.Tech/B.E.,computer science & engineering,Haryana,60,0,2013,81.7,2009,77.4,2,140000
f,B.Tech/B.E.,computer science & engineering,Punjab,77.22,0,2013,87,2008,60,2,300000
m,B.Tech/B.E.,computer engineering,Kerala,71.54,1,2010,72.4,2006,73.6,2,560000
m,B.Tech/B.E.,computer engineering,Madhya Pradesh,74.1,0,2013,81.2,2008,75.4,1,335000
f,B.Tech/B.E.,information technology,Delhi,78,1,2012,70,2007,65,2,470000
m,B.Tech/B.E.,electronics and electrical engineering,Orissa,78,0,2013,77,2007,66.8,2,325000
m,B.Tech/B.E.,electronics & telecommunications,Maharashtra,55.45,0,2011,69,2008,71,2,265000
m,B.Tech/B.E.,information technology,Uttar Pradesh,67.44,0,2014,93,2010,84.4,2,120000
m,B.Tech/B.E.,electronics and communication engineering,Rajasthan,50,0,2011,71.2,2007,60,2,180000
m,B.Tech/B.E.,mechanical engineering,Punjab,70.02,0,2014,78.8,2010,80,2,180000
m,B.Tech/B.E.,computer science & engineering,Tamil Nadu,77,0,2013,86.16,2009,89,2,365000
m,M.Tech./M.E.,computer engineering,Rajasthan,83.2,0,2013,83.46,2006,74,2,650000
m,MCA,computer application,Punjab,67,0,2014,51.42,2007,55.44,2,120000
f,B.Tech/B.E.,electronics & telecommunications,Telangana,65.8,1,2010,78.8,2006,88.9,2,120000
m,MCA,computer application,West Bengal,67.4,0,2011,77.5,2005,86,1,650000
m,B.Tech/B.E.,electronics and communication engineering,Punjab,78.39,0,2014,77.5,2010,83.2,2,180000
m,B.Tech/B.E.,information technology,Uttar Pradesh,73.3,0,2012,77.8,2007,58.8,2,300000
f,B.Tech/B.E.,computer engineering,Uttar Pradesh,79.43,0,2013,89,2008,89.2,2,300000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,80.42,0,2014,88.4,2009,75.5,2,580000
m,B.Tech/B.E.,computer engineering,West Bengal,87.65,0,2011,88,2007,80.4,2,35000
m,B.Tech/B.E.,information technology,Uttar Pradesh,76,0,2014,79.4,2010,68.3,2,340000
m,B.Tech/B.E.,electronics and instrumentation engineering,Uttar Pradesh,72,0,2010,86,2007,81,2,220000
m,B.Tech/B.E.,electronics and communication engineering,Andhra Pradesh,79,0,2012,89.33,2008,97,2,380000
m,B.Tech/B.E.,information technology,West Bengal,81.1,1,2011,90.6,2007,82.8,2,690000
m,B.Tech/B.E.,computer science & engineering,Telangana,71,1,2014,83,2010,82,2,430000
f,B.Tech/B.E.,computer engineering,Uttar Pradesh,76.32,0,2013,88.57,2009,91,2,930000
m,MCA,computer application,Kerala,63,0,2010,66.6,2004,55.8,2,120000
f,B.Tech/B.E.,information technology,Uttar Pradesh,69.7,0,2014,85.8,2010,65.8,2,340000
m,B.Tech/B.E.,information technology,Uttar Pradesh,73.6,0,2013,72.2,2009,76.8,2,145000
m,B.Tech/B.E.,computer engineering,Madhya Pradesh,73,0,2013,68,2009,72,2,500000
m,B.Tech/B.E.,electronics and communication engineering,Telangana,73.75,1,2013,86,2009,94.4,2,220000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,74.15,0,2014,81,2009,86,2,300000
m,B.Tech/B.E.,information technology,Madhya Pradesh,66,0,2013,75,2008,73,2,120000
m,B.Tech/B.E.,electronics and communication engineering,Tamil Nadu,75.6,1,2012,88.09,2008,95.6,2,350000
f,B.Tech/B.E.,computer science & engineering,Punjab,91,0,2014,81.3,2010,82.9,2,180000
m,B.Tech/B.E.,electronics & telecommunications,Maharashtra,64.91,0,2013,80.13,2004,80.2,2,95000
m,B.Tech/B.E.,computer engineering,Karnataka,65.57,0,2011,86.6,2007,77.6,2,645000
m,B.Tech/B.E.,mechanical engineering,Tamil Nadu,8.13,0,2014,94.4,2010,86,2,240000
f,B.Tech/B.E.,electronics & telecommunications,Maharashtra,63.58,0,2014,87.23,2010,76.12,2,300000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,71.52,0,2010,65.16,2004,60.01,2,280000
f,M.Tech./M.E.,computer engineering,Andhra Pradesh,96.7,0,2014,90,2008,93,2,560000
m,B.Tech/B.E.,mechanical engineering,Uttar Pradesh,60.22,0,2011,66.6,2007,68.6,2,120000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,66,0,2014,75,2009,60,2,145000
m,B.Tech/B.E.,information technology,Maharashtra,66,0,2012,84,2008,82.53,2,655000
m,B.Tech/B.E.,mechatronics,Tamil Nadu,75,0,2012,70.27,2009,85.67,2,100000
f,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,68.6,0,2012,68,2008,83,2,350000
m,B.Tech/B.E.,information science engineering,Karnataka,58,0,2014,93.44,2010,60.33,2,300000
m,B.Tech/B.E.,mechanical engineering,Punjab,72,0,2014,73,2010,70.6,2,180000
m,B.Tech/B.E.,information technology,Uttar Pradesh,76,0,2014,73.6,2009,66.6,2,180000
m,B.Tech/B.E.,information technology,Orissa,72,0,2012,83,2008,64,2,425000
m,B.Tech/B.E.,computer engineering,Rajasthan,64.09,1,2011,83.2,2006,72.2,2,320000
m,B.Tech/B.E.,computer engineering,Karnataka,77.89,1,2012,89.12,2008,74.33,2,430000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,69,0,2014,85.2,2010,64,2,240000
f,B.Tech/B.E.,computer science & engineering,Tamil Nadu,78.5,1,2013,88,2009,81,2,100000
m,B.Tech/B.E.,mechanical engineering,Uttar Pradesh,61.42,0,2014,78.67,2009,73.6,2,420000
m,B.Tech/B.E.,information technology,Uttar Pradesh,67.84,0,2014,72,2009,68.4,2,315000
m,B.Tech/B.E.,information technology,Chhattisgarh,66,0,2014,70,2010,65,2,325000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,68.95,0,2011,73.5,2005,70.6,2,645000
f,B.Tech/B.E.,biotechnology,Tamil Nadu,79,1,2014,78,2010,80,2,105000
f,B.Tech/B.E.,information technology,Karnataka,72.22,1,2012,73.6,2008,62.66,2,400000
m,B.Tech/B.E.,electronics and communication engineering,Punjab,60.12,0,2013,62.2,2009,68.2,2,180000
m,B.Tech/B.E.,information technology,Uttar Pradesh,64.7,0,2012,67,2007,73,2,300000
m,B.Tech/B.E.,electronics and communication engineering,Karnataka,75.37,0,2012,89.6,2008,67,2,450000
f,B.Tech/B.E.,information technology,Telangana,70,1,2014,76,2010,72,2,200000
m,B.Tech/B.E.,electronics and communication engineering,Karnataka,69.48,1,2013,61.2,2009,50,2,910000
m,B.Tech/B.E.,information technology,Uttarakhand,62,0,2013,54,2009,49,2,360000
m,B.Tech/B.E.,computer engineering,Madhya Pradesh,73.12,0,2012,87.6,2008,86.4,2,160000
f,B.Tech/B.E.,electronics and communication engineering,Andhra Pradesh,68,0,2013,72,2009,72,2,100000
m,B.Tech/B.E.,information technology,Maharashtra,57.25,1,2014,77,2010,65,2,250000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,71.14,0,2012,83,2007,78.8,1,450000
f,B.Tech/B.E.,information technology,Tamil Nadu,75,0,2013,74,2009,75,2,300000
m,B.Tech/B.E.,electronics and communication engineering,Uttarakhand,85.1,0,2013,81.2,2009,85.1,2,370000
m,B.Tech/B.E.,electronics and communication engineering,Maharashtra,65,0,2012,79,2008,76.4,2,310000
m,B.Tech/B.E.,electronics and communication engineering,Andhra Pradesh,72.24,0,2013,72.5,2009,85.9,2,240000
f,B.Tech/B.E.,information technology,Rajasthan,67.6,0,2013,79,2009,75.69,1,180000
f,B.Tech/B.E.,computer engineering,Andhra Pradesh,71.02,0,2012,80.33,2008,86.9,2,265000
m,B.Tech/B.E.,information technology,Tamil Nadu,76.6,1,2013,86.6,2009,80.9,2,350000
m,B.Tech/B.E.,mechanical engineering,Uttar Pradesh,73.3,0,2014,84.16,2010,73.4,2,280000
m,B.Tech/B.E.,computer engineering,Karnataka,71.48,1,2011,76,2007,74,2,210000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,63,0,2011,74.4,2006,69.9,2,230000
m,B.Tech/B.E.,information technology,Delhi,70.83,1,2013,71.2,2008,63.4,1,350000
m,B.Tech/B.E.,computer science & engineering,Tamil Nadu,76,1,2014,73.37,2010,61.57,2,100000
m,B.Tech/B.E.,computer engineering,Jammu and Kashmir,81.8,0,2011,78,2006,83,1,460000
m,B.Tech/B.E.,information technology,Maharashtra,63,0,2011,83.2,2007,80.33,2,450000
f,B.Tech/B.E.,mechanical engineering,Uttar Pradesh,73.5,0,2013,78,2008,71,2,250000
m,MCA,computer application,Uttar Pradesh,70,0,2015,70,2008,60,2,160000
f,B.Tech/B.E.,electronics and electrical engineering,Uttar Pradesh,67.6,0,2013,84.4,2009,67.4,2,180000
m,B.Tech/B.E.,information technology,Uttar Pradesh,69.88,0,2012,79.5,2007,77.8,2,350000
f,B.Tech/B.E.,computer engineering,Maharashtra,66.67,0,2011,85.67,2007,75.67,2,250000
m,B.Tech/B.E.,electronics and electrical engineering,Uttar Pradesh,73.33,0,2014,89,2010,89.6,2,310000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,73,0,2013,78.66,2009,64.88,2,240000
m,B.Tech/B.E.,mechanical engineering,Punjab,82,0,2014,94,2010,86,2,200000
f,B.Tech/B.E.,computer engineering,Uttar Pradesh,71.2,0,2013,79.6,2009,67.6,2,210000
f,B.Tech/B.E.,information technology,Uttar Pradesh,63,0,2012,69.54,2008,64.43,2,350000
m,B.Tech/B.E.,computer science & engineering,Delhi,73.12,1,2012,80.8,2006,62.2,1,300000
f,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,65.35,0,2014,81,2009,77.8,2,145000
m,MCA,computer application,Tamil Nadu,71.7,0,2010,58.9,1998,65.25,2,110000
m,B.Tech/B.E.,computer science & engineering,Uttarakhand,61,0,2013,80,2008,60,2,300000
m,B.Tech/B.E.,mechanical engineering,Punjab,73.4,0,2010,60,2005,71,1,570000
f,B.Tech/B.E.,computer engineering,Rajasthan,76.18,1,2012,83.2,2008,71.8,2,300000
f,B.Tech/B.E.,electronics and electrical engineering,Telangana,80.7,1,2012,86,2008,80,2,205000
m,B.Tech/B.E.,electronics and communication engineering,Karnataka,80.2,1,2014,76.4,2007,68.8,2,325000
f,B.Tech/B.E.,electronics and communication engineering,Tamil Nadu,77.14,0,2010,92,2007,86.29,2,75000
m,B.Tech/B.E.,computer engineering,Orissa,70,0,2012,81.86,2008,65.5,2,320000
m,B.Tech/B.E.,information technology,Uttar Pradesh,72.56,0,2011,68,2007,68.2,2,395000
f,B.Tech/B.E.,electronics and electrical engineering,Tamil Nadu,89,0,2013,94,2009,94.75,2,305000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,76,0,2014,60,2010,72,2,220000
f,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,83,0,2014,92.6,2010,94.6,1,655000
m,B.Tech/B.E.,information technology,Uttar Pradesh,68,0,2011,49,2005,52,2,270000
m,B.Tech/B.E.,computer science & engineering,Telangana,72,1,2013,76,2009,86,2,120000
m,B.Tech/B.E.,information technology,Tamil Nadu,74.3,0,2012,81.2,2008,80.7,2,215000
m,B.Tech/B.E.,electronics & telecommunications,Orissa,77.6,0,2012,81.2,2008,66.8,2,400000
m,B.Tech/B.E.,electrical engineering,West Bengal,78,1,2013,77,2009,66,2,335000
f,B.Tech/B.E.,information technology,Maharashtra,58.79,0,2011,68.4,2007,68,2,160000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,78.7,0,2011,76,2006,73,2,150000
f,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,76.56,0,2017,75.6,2009,81.3,2,100000
f,B.Tech/B.E.,electronics and communication engineering,Punjab,82,0,2014,82,2010,76.6,2,145000
m,MCA,computer application,Tamil Nadu,68,0,2012,93.6,2006,74,2,385000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,74.64,0,2014,74.16,2008,66,2,75000
m,B.Tech/B.E.,information technology,Uttarakhand,76,0,2013,67.5,2008,80.4,2,400000
m,B.Tech/B.E.,information technology,Maharashtra,72.3,0,2014,93.38,2010,79.83,2,330000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,66.13,0,2010,85.2,2005,72.4,2,450000
m,B.Tech/B.E.,computer engineering,Tamil Nadu,77,0,2010,71,2006,71,2,550000
m,B.Tech/B.E.,information technology,Haryana,80.3,0,2012,73.67,2008,80,2,480000
m,B.Tech/B.E.,electronics and communication engineering,Punjab,73,0,2014,75,2010,75,2,220000
m,B.Tech/B.E.,information science engineering,Karnataka,61.49,0,2013,84.8,2009,58,2,335000
m,B.Tech/B.E.,computer science & engineering,Delhi,71,1,2014,88,2009,72,2,325000
f,B.Tech/B.E.,computer science & engineering,Madhya Pradesh,75.5,0,2014,77.8,2010,73.6,2,215000
m,B.Tech/B.E.,electronics & instrumentation eng,Uttar Pradesh,62.02,0,2011,65.16,2007,63,2,150000
f,B.Tech/B.E.,electronics and communication engineering,Andhra Pradesh,76.9,0,2011,69.2,2007,87.4,2,115000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,76.6,0,2012,82.4,2008,82.2,2,360000
m,B.Tech/B.E.,mechanical engineering,Gujarat,72,0,2010,67,2006,62,2,1200000
f,B.Tech/B.E.,computer science & engineering,Assam,76,0,2013,79.5,2008,76,2,300000
m,B.Tech/B.E.,computer engineering,Uttarakhand,73.8,0,2012,87,2006,83,2,415000
m,B.Tech/B.E.,information technology,Punjab,77.5,0,2014,94,2010,84.4,1,400000
m,B.Tech/B.E.,information technology,Bihar,80,0,2009,69,2004,62,2,180000
f,B.Tech/B.E.,computer science & engineering,Madhya Pradesh,68.72,0,2013,71.6,2009,69,2,400000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,76.54,0,2012,78.16,2008,73.2,2,525000
m,B.Tech/B.E.,computer engineering,Maharashtra,61.51,0,2013,66.46,2009,62.81,2,110000
m,B.Tech/B.E.,computer engineering,Delhi,71.6,1,2012,80.4,2008,81.8,2,380000
m,B.Tech/B.E.,industrial & production engineering,Maharashtra,58.59,1,2012,70.1,2005,52,2,170000
m,B.Tech/B.E.,computer engineering,Madhya Pradesh,70.35,0,2013,88.4,2009,91,2,400000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,64.8,0,2014,52,2010,65.8,2,200000
m,MCA,computer application,Tamil Nadu,78,0,2013,56,2006,58,2,345000
m,MCA,computer application,Tamil Nadu,66,0,2012,68.67,2006,59.66,2,220000
f,B.Tech/B.E.,computer engineering,Maharashtra,72,0,2010,75,2005,56,2,200000
f,B.Tech/B.E.,electronics and communication engineering,Telangana,80.8,1,2011,89.88,2007,95.4,2,525000
m,B.Tech/B.E.,information technology,Uttar Pradesh,70,0,2014,70,2010,70,2,170000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,67.57,0,2014,75,2009,60.13,2,180000
m,B.Tech/B.E.,computer science & engineering,Orissa,70,0,2014,70.14,2010,50,2,85000
m,B.Tech/B.E.,electronics and electrical engineering,Tamil Nadu,75,0,2014,81.4,2010,91.25,2,150000
m,B.Tech/B.E.,computer science & engineering,Madhya Pradesh,73.94,0,2011,62,2006,61,2,400000
m,B.Tech/B.E.,information technology,Uttar Pradesh,69.54,0,2011,75.2,2006,60.2,2,325000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,72.34,0,2012,77,2008,71,2,360000
m,B.Tech/B.E.,information technology,Telangana,75.6,0,2013,68.3,2009,86,2,330000
m,B.Tech/B.E.,computer science & engineering,Kerala,71.9,0,2014,80,2009,80.6,2,300000
f,B.Tech/B.E.,electronics and electrical engineering,Orissa,78.5,0,2011,83.33,2007,81.16,2,550000
m,B.Tech/B.E.,information technology,Madhya Pradesh,76,0,2012,81,2007,77.7,2,420000
m,B.Tech/B.E.,information technology,Karnataka,66,1,2011,61,2007,77,2,60000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,67.3,0,2012,77.8,2007,74,2,300000
m,MCA,computer application,Maharashtra,74.33,0,2013,64.53,2007,75,2,180000
f,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,75.5,0,2013,75,2008,71.8,2,325000
m,B.Tech/B.E.,computer engineering,Gujarat,58.1,0,2014,79.6,2008,50.4,2,180000
m,B.Tech/B.E.,information technology,Telangana,75,1,2014,85.83,2010,74.5,2,340000
f,B.Tech/B.E.,electronics and instrumentation engineering,Tamil Nadu,81,0,2012,91,2008,91,2,360000
m,B.Tech/B.E.,electrical engineering,Uttar Pradesh,69.68,0,2011,82.8,2007,78.4,2,110000
m,B.Tech/B.E.,electronics and communication engineering,Rajasthan,67,0,2013,64,2009,61,2,200000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,62.1,0,2012,71.67,2008,56.6,2,210000
m,B.Tech/B.E.,computer engineering,Tamil Nadu,78.56,0,2010,90.6,2006,91.3,2,450000
m,B.Tech/B.E.,electrical engineering,Karnataka,71,1,2014,86,2010,78,2,400000
m,B.Tech/B.E.,electronics and communication engineering,West Bengal,83,1,2013,78,2008,77,2,265000
m,B.Tech/B.E.,information technology,Karnataka,64.94,1,2011,85,2006,63.6,2,515000
m,B.Tech/B.E.,mechanical engineering,Madhya Pradesh,72,0,2010,68.8,2005,61.6,1,1300000
m,B.Tech/B.E.,electronics and communication engineering,Uttar Pradesh,87.9,0,2015,91,2010,87.2,2,400000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,74.6,0,2012,69.2,2008,67.8,2,450000
f,B.Tech/B.E.,computer engineering,Andhra Pradesh,76,0,2012,90,2008,87,2,335000
m,B.Tech/B.E.,information technology,Uttar Pradesh,69,0,2014,70.66,2009,69.84,2,125000
m,B.Tech/B.E.,electronics & telecommunications,Uttar Pradesh,65.24,0,2010,53.6,2002,61.2,2,240000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,71,0,2012,71,2008,58,2,340000
m,B.Tech/B.E.,computer engineering,Telangana,74.3,1,2010,92.1,2006,93.5,2,555000
m,B.Tech/B.E.,electronics and communication engineering,Telangana,62.93,1,2010,74.4,2006,70.6,2,300000
m,B.Tech/B.E.,information technology,Uttar Pradesh,63,0,2013,75,2009,65,2,105000
m,B.Tech/B.E.,mechanical engineering,Tamil Nadu,8.58,0,2016,92,2010,91,1,400000
m,B.Tech/B.E.,electronics and communication engineering,Orissa,55.33,0,2012,89.8,2007,66.6,2,300000
m,B.Tech/B.E.,information technology,Telangana,75.9,1,2013,89.5,2009,88.6,2,240000
m,B.Tech/B.E.,computer science & engineering,Delhi,71.34,1,2014,78,2009,72,1,350000
m,B.Tech/B.E.,mechanical engineering,Assam,65.2,0,2012,76.7,2006,61,1,800000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,72.95,0,2013,72.67,2008,68.2,2,335000
f,B.Tech/B.E.,electronics & telecommunications,Himachal Pradesh,83,0,2014,85.8,2010,78.2,2,360000
m,B.Tech/B.E.,computer science & engineering,Karnataka,68.65,0,2014,90.24,2010,67.17,2,400000
m,B.Tech/B.E.,computer science & engineering,Madhya Pradesh,84.1,0,2014,86,2010,70,2,320000
m,B.Tech/B.E.,information technology,Gujarat,66.6,0,2013,86,2008,73,1,450000
m,B.Tech/B.E.,computer science & engineering,Rajasthan,60.48,0,2015,80.04,2011,56.04,2,120000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,71.94,0,2013,84.4,2008,76.6,2,195000
m,B.Tech/B.E.,computer engineering,Uttar Pradesh,69.68,0,2011,71.17,2007,72.4,2,200000
m,B.Tech/B.E.,computer science & engineering,Rajasthan,64.06,1,2014,70.06,2010,65,2,105000
m,B.Tech/B.E.,electronics and communication engineering,Delhi,70.68,1,2011,91,2007,88,1,375000
m,B.Tech/B.E.,computer science & engineering,Uttar Pradesh,63.3,0,2014,78,2010,78,1,610000
m,B.Tech/B.E.,computer science & engineering,Punjab,70,0,2015,84.4,2011,73.2,2,250000
